DATE,STATION_NUMBER,DISCHARGE
2015-01-01,07AA002,14.399999618530272
2015-01-02,07AA002,13.399999618530272
2015-01-03,07AA002,13.0
2015-01-04,07AA002,13.0
2015-01-05,07AA002,13.100000381469728
2015-01-06,07AA002,13.100000381469728
2015-01-07,07AA002,13.100000381469728
2015-01-08,07AA002,13.300000190734863
2015-01-09,07AA002,13.600000381469728
2015-01-10,07AA002,13.800000190734863
2015-01-11,07AA002,13.699999809265137
2015-01-12,07AA002,13.699999809265137
2015-01-13,07AA002,13.899999618530272
2015-01-14,07AA002,14.100000381469728
2015-01-15,07AA002,14.199999809265137
2015-01-16,07AA002,14.5
2015-01-17,07AA002,14.899999618530272
2015-01-18,07AA002,15.0
2015-01-19,07AA002,15.399999618530272
2015-01-20,07AA002,15.899999618530272
2015-01-21,07AA002,15.899999618530272
2015-01-22,07AA002,15.899999618530272
2015-01-23,07AA002,15.899999618530272
2015-01-24,07AA002,16.100000381469727
2015-01-25,07AA002,16.100000381469727
2015-01-26,07AA002,16.0
2015-01-27,07AA002,15.800000190734863
2015-01-28,07AA002,15.0
2015-01-29,07AA002,13.699999809265137
2015-01-30,07AA002,12.899999618530272
2015-01-31,07AA002,12.699999809265137
2015-02-01,07AA002,12.100000381469728
2015-02-02,07AA002,12.0
2015-02-03,07AA002,12.199999809265137
2015-02-04,07AA002,12.100000381469728
2015-02-05,07AA002,12.199999809265137
2015-02-06,07AA002,12.699999809265137
2015-02-07,07AA002,13.399999618530272
2015-02-08,07AA002,14.100000381469728
2015-02-09,07AA002,14.600000381469728
2015-02-10,07AA002,14.800000190734863
2015-02-11,07AA002,15.0
2015-02-12,07AA002,15.0
2015-02-13,07AA002,14.899999618530272
2015-02-14,07AA002,15.199999809265137
2015-02-15,07AA002,15.199999809265137
2015-02-16,07AA002,15.300000190734863
2015-02-17,07AA002,14.699999809265137
2015-02-18,07AA002,15.399999618530272
2015-02-19,07AA002,16.0
2015-02-20,07AA002,16.5
2015-02-21,07AA002,16.100000381469727
2015-02-22,07AA002,13.699999809265137
2015-02-23,07AA002,15.0
2015-02-24,07AA002,15.899999618530272
2015-02-25,07AA002,15.5
2015-02-26,07AA002,14.600000381469728
2015-02-27,07AA002,13.300000190734863
2015-02-28,07AA002,11.5
2015-03-01,07AA002,10.300000190734863
2015-03-02,07AA002,10.100000381469728
2015-03-03,07AA002,10.100000381469728
2015-03-04,07AA002,10.899999618530272
2015-03-05,07AA002,13.300000190734863
2015-03-06,07AA002,14.199999809265137
2015-03-07,07AA002,14.199999809265137
2015-03-08,07AA002,14.199999809265137
2015-03-09,07AA002,14.800000190734863
2015-03-10,07AA002,15.600000381469728
2015-03-11,07AA002,15.800000190734863
2015-03-12,07AA002,17.0
2015-03-13,07AA002,18.799999237060547
2015-03-14,07AA002,20.100000381469727
2015-03-15,07AA002,20.399999618530277
2015-03-16,07AA002,18.299999237060547
2015-03-17,07AA002,16.399999618530273
2015-03-18,07AA002,16.399999618530273
2015-03-19,07AA002,17.0
2015-03-20,07AA002,17.0
2015-03-21,07AA002,17.5
